tweet_id|class_pos|class_both|tweet_word_list|tweet_cmplt|class_annotated
935466616803827712|"['not_applicable']"|"['not_applicable']"|"['complete', 'notes', 'clean', 'hse', 'get', 'money', 'swear', 'end', 'well', 'haha']"|"'I just have to complete all my notes and clean the hse , once I get all my money I swear 2017 will end well HAHA'"|"['not_applicable']"
935450915976261632|"['not_applicable']"|"['health']"|"['info', 'vlive', 'broadcasting', 'wings', 'tour', 'final', 'concert', 'dec', 'kst', 'need', 'need', 'buy']"|'RT @Bulletproof_SG: [INFO] VLIVE+ will be broadcasting THE WINGS TOUR THE FINAL concert on 10 Dec @ 5PM KST. You will need need buy the… '|"['not_applicable']"
935423205489045504|"['not_applicable']"|"['health']"|"['know', 'ite', 'offered', 'bowling', 'hahaha']"|"RT @bablcx_: I didn't know ITE offered bowling HAHAHA https://t.co/AyG6lDy7Bk"|"['not_applicable']"
935452272179404800|"['economics']"|"['health']"|"['believe', 'wealthy', 'country', 'free', 'healthcare', 'education', 'high', 'wages', 'strong', 'middle', 'class', 'near']"|"RT @KyleKulinski: I can't believe that a wealthy country with free healthcare &amp; education, high wages, a strong middle class and near… "|"['social_relations']"
935430779902951426|"['not_applicable']"|"['social_relations']"|"['japanese', 'hacker', 'group', 'anonymous', 'deepweb', 'hacker', 'group']"|'RT @Louishur: Japanese Hacker Group Anonymous! in deepweb.  #Japanese Hacker Group. https://t.co/0RYKEfXrzE'|"['safety_security']"
935328875168632832|"['health']"|"['health']"|"['think', 'jackson', 'left', 'comfortable', 'hk', 'life', 'trainee', 'everything', 'burning', 'bc', 'fkn']"|'RT @jiaerhk: all I can think about is jackson left his comfortable hk life to be a trainee and EVERYTHING IS BURNING BC ITS FKN… '|"['not_applicable']"
935466820349452290|"['safety_security']"|"['health']"|"['awkward', 'omg', 'dad', 'really', 'assumed', 'worst']"|'RT @__emmiilly: this was so awkward omg my dad really assumed the worst https://t.co/Dr4hmCITq5|"['not_applicable']"
935465953776640000|"['meaning_in_life']"|"['not_applicable']"|"['girls', 'quick', 'tell', 'mcdonald', 'unhealthy', 'relationship', 'mcstupid', 'biotch']"|'RT @psychogf_: Girls are so quick to tell you McDonald’s is unhealthy but so is that relationship you’re in mcstupid biotch'|"['not_applicable']"
935416754691440640|"['not_applicable']"|"['not_applicable']"|"['talking', 'members', 'sending', 'birthday', 'wishes', 'even', 'including', 'time', 'sent', 'baekhyun', 'fast']"|'RT @qtpiebyunbaek: Talking about the members sending him birthday wishes even including the time they sent it!!! Baekhyun was the fast… '|"['not_applicable']"
935429902492413952|"['not_applicable']"|"['health']"|"['important', 'stuffs', 'mv', 'post', 'theory', 'later']"|'RT @LoonaLandForum: Some important stuffs in #Yves MV #WelcomeYves  #LOONAtheories  will post theory later https://t.co/xjVHS6mLt6|"['not_applicable']"
935431030231539712|"['not_applicable']"|"['health']"|"['jeans', 'tracksuit', 'rock', 'hiphop', 'black', 'hair', 'dyed', 'hair', 'big', 'dogs', 'small', 'dogs', 'text', 'call', 'perfume', 'cologne', 'body', 'mist', 'g']"|'RT @qtpiebyunbaek: Jeans/TRACKSUIT  Rock/HIPHOP  BLACK HAIR/Dyed hair  BIG DOGS/ Small dogs  TEXT/Call  PERFUME (COLOGNE)/Body mist  G… '|"['not_applicable']"
935456955958575105|"['not_applicable']"|"['not_applicable']"|"['official', 'photos', 'red', 'velvet', 'singapore']"|'RT @StarArena_: [Official photos] Red Velvet at #ShillaBeautyConcert in Singapore #ShillaDutyFreeSG #RedVelvetinSG #레드벨벳 https://t.co/LoZUH…'|"['not_applicable']"
935335889403650054|"['not_applicable']"|"['health']"|"['know', 'watch', 'thor', 'masih', 'belum', 'tengok']"|"@FadliTinggi I don't know but we should watch but Thor masih belum tengok🌝"|"['not_applicable']"
935450163300069376|"['not_applicable']"|"['health']"|"['wonder', 'funny', 'cause', 'even', 'answered', 'phone']"|'RT @Yung_btee: I wonder what’s funny cause she hasn’t even answered the phone https://t.co/EgTKbXlGOq'|"['not_applicable']"
935469573452718080|"['not_applicable']"|"['health']"|"['patience', 'nobody', 'ever', 'got', 'better', 'overnight', 'get', 'wherever', 'need', 'time']"|"'RT @HERTweetx: have patience with yourself. nobody ever got better overnight. you’ll get wherever you need to be in time. for now,… '"|"['meaning_in_life']"
935423428433035265|"['not_applicable']"|"['not_applicable']"|"['spoke', 'existence', 'look', 'getting', 'baby', 'boy', 'girl', 'wanted', 'speak', 'things', 'exis']"|'RT @_fierceflower: He spoke it into existence and look he’s getting himself a baby boy from the girl he wanted. Speak things into exis… '|"['not_applicable']"
935458448409485312|"['not_applicable']"|"['not_applicable']"|"['picture', 'laid', 'aeropostale', 'graphic', 'shirt', 'taking', 'nintendog', 'walk']"|"'RT @devnbm: Picture this: it’s 2008. You’re laid up in your Aeropostale graphic shirt, taking your nintendog for a walk before… '"|"['not_applicable']"
935431892857266177|"['not_applicable']"|"['not_applicable']"|"['question', 'plan', 'exo', 'reality', 'show', 'answer', 'plans', 'weekly', 'idol', 'everyone', 'want']"|"'RT @qtpiebyunbaek: Question: Is there any plan for a EXO reality show?   Answer: No plans for Weekly Idol as of now, but everyone want… '"|"['not_applicable']"
935453189536698369|"['not_applicable']"|"['not_applicable']"|"['chanday', 'party', 'chanyeol', 'preference', 'bingo', 'game', 'piano', 'vs', 'guitar', 'rock', 'vs', 'hiphop', 'pizza', 'vs', 'chicken']"|"'RT @qtpiebyunbaek: 2017 CHANDAY PARTY- CHANYEOL &amp; EXO-L PREFERENCE BINGO GAME  ""Piano vs Guitar"", ""Rock vs Hiphop"", ""Pizza vs Chicken""… '"|"['not_applicable']"
935405637080637441|"['not_applicable']"|"['politics']"|"['singapore', 'best', 'place', 'world', 'government', 'selected', 'merit']"|'@BBCNewsAsia @leehsienloong Singapore is the best place in the world where the Government is selected on merit by t… https://t.co/vqgp9qJxge'|"['politics']"
935420156422979584|"['health']"|"['health']"|"['like', 'exam', 'papers', 'designed', 'finished']"|It's like exam papers here were designed to not be finished.|"['achievement']"
935458355178590208|"['safety_security']"|"['health']"|"['one', 'person', 'unfollowed', 'automatically', 'checked']"|'one person unfollowed me // automatically checked by https://t.co/UV9qK5UZS0|"['not_applicable']"
935477685928714240|"['not_applicable']"|"['not_applicable']"|"['watch', 'vj', 'hanli', 'takes', 'red', 'carpet', 'even', 'said', 'hi', 'jackson', 'wang', 'vamps']"|"'RT @mtvasia: Watch as VJ Hanli takes on the @MTVEMA red carpet and even said hi to Jackson Wang, The Vamps and more! 👋😊 https://t.co/a1sdNG…'"|"['not_applicable']"
935463380764131328|"['safety_security']"|"['health']"|"['awkward', 'omg', 'dad', 'really', 'assumed', 'worst']"|'RT @__emmiilly: this was so awkward omg my dad really assumed the worst https://t.co/Dr4hmCITq5|"['not_applicable']"
935363511005282306|"['not_applicable']"|"['health']"|"['rate', 'going', 'work', 'even', 'suffer', 'horrific', 'sudden', 'death', 'called', 'back', 'office']"|"'RT @isnani: At the rate we are going with our work, even if you suffer a horrific sudden death, you’d be called back to the office. 😶'"|"['meaning_in_life']"
935333991506436097|"['not_applicable']"|"['economics']"|"['stock', 'honda', 'civic', 'decarbon']"|'Stock Honda Civic Decarbon https://t.co/kx2u9ZmtHa'|"['not_applicable']"
935351707168583682|"['not_applicable']"|"['health']"|"['rate', 'going', 'work', 'even', 'suffer', 'horrific', 'sudden', 'death', 'called', 'back', 'office']"|"'RT @isnani: At the rate we are going with our work, even if you suffer a horrific sudden death, you’d be called back to the office. 😶'"|"['meaning_in_life']"
935449454089523201|"['economics']"|"['economics']"|"['invoice', 'financing', 'popular', 'choice', 'sme', 'financing', 'solution', 'read']"|"Invoice Financing - the popular choice for today's SME financing solution #invoicefinancing #sme Read more here: https://t.co/74NfpoX7M6"|"['economics']"
935438628401975297|"['not_applicable']"|"['environment']"|"['magnetic', 'speaks', 'future', 'kl', 'tuesday', 'afternoon']"|'The magnetic @SKronick speaks about the future @Ogilvy KL on a Tuesday afternoon. https://t.co/y3iT7QTE9W'|"['not_applicable']"
935436958242783233|"['politics']"|"['politics']"|"['rsis', 'commentary', 'najib', 'mother', 'budgets', 'gearing', 'general', 'election', 'saleena', 'saleem', 'amalin']"|"'RSIS Commentary: ""Najib’s Mother of All Budgets: Gearing Up For 14th General Election"" By Saleena Saleem and Amalin… https://t.co/bRdk985Its'"|"['politics']"
935385522133811200|"['not_applicable']"|"['not_applicable']"|"['draw', 'flower', 'one', 'kwon', 'jiyong']"|'RT @kwonjiyongbabe: how to draw a flower by the one &amp; only kwon jiyong🌸🎨💕 https://t.co/1D4AorEIz5|"['not_applicable']"
935349876270833664|"['economics']"|"['health']"|"['mobile', 'payments', 'linked', 'credit', 'cards', 'rise', 'singapore', 'despite', 'security', 'concerns', 'survey']"|'Mobile payments linked to credit cards on the rise in Singapore despite security concerns: Survey… https://t.co/R5uISqkcBL'|"['economics']"
935470843651678209|"['not_applicable']"|"['not_applicable']"|"['know', 'rocking', 'lovely', 'cloud', 'headset', 'mak']"|'RT @JordanKgames: You know I have to be rocking my lovely @HyperX cloud 2 headset in my #NewProfilePic on @Twitch and @Twitter!!! Mak… '|"['not_applicable']"
935404620028960770|"['safety_security']"|"['health']"|"['hahahah', 'hyunbin', 'omg', 'im', 'sorry', 'laughed', 'funny', 'cute']"|'RT @diniy_ukisseume: HAHAHAH Hyunbin omg im sorry i laughed but this is too funny and too cute 😂😍 https://t.co/fRevSIgq7U'|"['not_applicable']"
935423099985567745|"['meaning_in_life']"|"['health']"|"['organic', 'song', 'hui', 'reasons', 'want', 'called', 'baby', 'girl']"|"RT @itsdanygcc: Organic song, Hui and E'dawn are the reasons why I want to be called baby girl https://t.co/ZOLWepeeR8"|"['not_applicable']"
935320396152283136|"['safety_security']"|"['safety_security']"|"['village', 'became', 'target', 'massacre']"|'How an #Egyptian village became the target for an #ISIS massacre https://t.co/PocXd37iIh https://t.co/JkX1VtA8K3|"['safety_security']"
935379598543544320|"['not_applicable']"|"['not_applicable']"|"['chanday', 'party', 'chanyeol', 'preference', 'bingo', 'game', 'piano', 'vs', 'guitar', 'rock', 'vs', 'hiphop', 'pizza', 'vs', 'chicken']"|"'RT @qtpiebyunbaek: 2017 CHANDAY PARTY- CHANYEOL &amp; EXO-L PREFERENCE BINGO GAME  ""Piano vs Guitar"", ""Rock vs Hiphop"", ""Pizza vs Chicken""… '"|"['not_applicable']"
935354278213861376|"['health']"|"['health']"|"['stfu', 'mouth', 'even', 'ear', 'went', 'straight', 'neck']"|"RT @legendbyun: STFU SEHUN'S MOUTH WASN'T EVEN ON BAEKHYUN'S EAR HE WENT STRAIGHT TO HIS NECK https://t.co/aXqLVUkSeq"|"['not_applicable']"
935466900854734848|"['meaning_in_life']"|"['health']"|"['current', 'relationship', 'status', 'emily']"|"'RT @FreddyAmazin: My current Relationship status: ""Emily"" https://t.co/0uqe3ZqvmX'"|"['not_applicable']"
935374595061776385|"['not_applicable']"|"['not_applicable']"|"['raid', 'buddy', 'channel', 'go', 'follow', 'say', 'hi', 'chillin']"|'RT @Precysiontv: https://t.co/eVJQfyvrDL     Raid my buddy’s channel go follow and say hi chillin @TwitchSharer @StreamsSmall'|"['not_applicable']"
935415199099527169|"['not_applicable']"|"['health']"|"['one', 'loses', 'anyone', 'one', 'owns', 'anyone', 'true', 'experience', 'freedom', 'important']"|"'No one loses anyone, because no one owns anyone. That is the true experience of freedom: having the most important… https://t.co/xAa5vvZkGb'"|"['meaning_in_life']"
935371393629343744|"['health']"|"['health']"|"['toss', 'turn', 'crucial', 'fueling', 'body', 'necessary', 'nutrients']"|'https://t.co/DjJiqG9iCS - [Toss &amp; Turn] It is crucial to fueling your body with all necessary nutrients. #Singapore… https://t.co/XnauYU338e'|"['health']"
935395716754702336|"['meaning_in_life']"|"['health']"|"['older', 'get', 'appreciate', 'home', 'doin', 'absolutely', 'nothing']"|'RT @_modap: The older I get the more I appreciate being home doin absolutely nothing'|"['meaning_in_life']"
935325229735280642|"['not_applicable']"|"['not_applicable']"|"['hope', 'joy', 'irene', 'get', 'heart', 'attack', 'playing', 'game']"|RT @seurrene: i hope joy and irene don't get a heart attack when playing this game 😂😂 https://t.co/BtDm3qi40G|"['not_applicable']"
935469790407278592|"['safety_security']"|"['social_relations']"|"['yeah', 'animal', 'crossing', 'fun', 'tried', 'crossing', 'mind']"|"'RT @memeprovider: Yeah animal crossing is fun, but have you tried crossing my mind   ╭┈┈┈┈╯\u2003\u2003\u2003╰┈┈┈╮  \u2003╰┳┳╯\u2003\u2003\u2003\u2003╰┳┳╯  \u2003\u2003💧\u2003\u2003\u2003\u2003\u2003\u2003\u2003💧   \u2003\u2003💧… '"|"['not_applicable']"
935346401419997184|"['not_applicable']"|"['not_applicable']"|"['poor', 'kitty', 'may', 'evil', 'soul', 'get', 'caught', 'get', 'karma']"|'Poor kitty! May the evil soul who did this to you get caught or get his/her karma! https://t.co/hVFmNmaB35|"['meaning_in_life']"
935425060470382592|"['not_applicable']"|"['safety_security']"|"['hi', 'hopie', 'excited', 'trailer', 'later']"|'RT @lizasoberano_ph: Hi Hopie @lizasoberano!  Excited for the trailer of #Bagani later! 👐😊 #LizQuenForBaganiLaunch https://t.co/m7fZAXgwPH'|"['not_applicable']"
935466550378852352|"['not_applicable']"|"['health']"|"['info', 'vlive', 'broadcasting', 'wings', 'tour', 'final', 'concert', 'dec', 'kst', 'need', 'need', 'buy']"|'RT @Bulletproof_SG: [INFO] VLIVE+ will be broadcasting THE WINGS TOUR THE FINAL concert on 10 Dec @ 5PM KST. You will need need buy the… '|"['not_applicable']"
935371615914876928|"['not_applicable']"|"['health']"|"['getting', 'adventure', 'rise', 'tomb', 'raider']"|'Getting my adventure on again with Rise of the Tomb Raider on PS4 !!!! https://t.co/xfaVedbEBj… https://t.co/JFYAxRFdfj'|"['not_applicable']"
935459549661642752|"['not_applicable']"|"['not_applicable']"|"['new', 'rules', 'acoustic', 'version', 'even', 'better', 'dua', 'lipa', 'stay']"|"'RT @SixSecondCover: New Rules acoustic version is even better, dua lipa is here to stay https://t.co/8JZMzfWVq2"|"['not_applicable']"
935401791650381824|"['not_applicable']"|"['not_applicable']"|"['fact', 'enegy', 'pictures', 'shows', 'strong', 'character', 'born', 'soldier']"|'RT @burnxout: The fact that you had the same enegy in both pictures shows how strong your character is . You are a born soldier!!… '|"['not_applicable']"
935455078047027200|"['safety_security']"|"['health']"|"['secrets', 'safe', 'kay', 'limtanon', 'ko']"|'RT @Medyomaldito: Your secrets are safe with me kay limtanon ko. 🙈'|"['not_applicable']"
935342083342082048|"['not_applicable']"|"['health']"|"['rate', 'going', 'work', 'even', 'suffer', 'horrific', 'sudden', 'death', 'called', 'back', 'office']"|"'RT @isnani: At the rate we are going with our work, even if you suffer a horrific sudden death, you’d be called back to the office. 😶'"|"['meaning_in_life']"
935477025338298368|"['not_applicable']"|"['not_applicable']"|"['excuseee', 'want', 'us', 'listen', 'remix', 'drop', 'feat']"|"'RT @SpotifySG: Excuseee\xa0me #ARMY, but @BTS_twt want us to listen to @steveaoki remix of\xa0Mic Drop feat. @LifeOfDesiigner \xa0… '"|"['not_applicable']"
935362197873606656|"['not_applicable']"|"['not_applicable']"|"['gave', 'chanyeol', 'birthday', 'performance', 'ㅋㅋㅋ', 'note', 'higher', 'time', 'finale', 'tears', 'upon', 'baekh']"|'RT @qtpiebyunbaek: EXO-Ls gave Chanyeol a birthday performance ㅋㅋㅋㅋㅋㅋㅋㅋ A note higher each time before a finale with Tears (upon Baekh… '|"['not_applicable']"
935336530058424320|"['not_applicable']"|"['health']"|"['said', 'da', 'ex', 'buat', 'hal', 'da', 'ex', 'kau', 'barang', 'expired', 'already', 'please', 'takmu', 'confident', 'sangat', 'ex', 'kau', 'whi']"|RT @nrshmsl: That's why I said da ex buat hal da ex. Kau barang EXPIRED already so please takmu confident sangat that ex kau whi… |"['not_applicable']"
935448163493625857|"['not_applicable']"|"['not_applicable']"|"['hi', 'jeremy', 'seems', 'issue', 'dbs', 'ib', 'secure', 'device', 'let', 'us', 'know', 'may', 'help', 'thank', 'je']"|"'@azbestosflaygon Hi Jeremy, what seems to be the issue with your DBS iB Secure Device? Do let us know so we may help out. Thank you. ~je'"|"['not_applicable']"
